Category,Product,ProductCode,Variant,Code,Supplier,PriceDiscount,UOM,UnitPrice,Type,Released,ProductID,ID,ProductDescription,Description,Brand,ProductDiscontinued,VariantDiscontinued,"Inventory_Central Park Jakarta","Inventory_Gading Serpong Tangerang","Inventory_Lippo Mall Puri","Inventory_By The Sea PIK","Inventory_Ciputra World Surabaya","Inventory_Deli Park Medan","Inventory_Paskal Hyper Square Bandung","Inventory_Pakuwon Mall Surabaya","Inventory_Mall Kelapa Gading","Inventory_Living World Tangerang","Inventory_Website","Inventory_Marketplace","Inventory_Shopee","Inventory_Tokopedia","Inventory_TikTok","Inventory_Lazada","Inventory_Woocommerce","Inventory_ChicShopee","Inventory_KYTE","Inventory_Warehouse","Inventory_Buying Staff","Inventory_Diskon Defect","Inventory_Endorsement","Inventory_Sample Studio","Inventory_Loss/Damage","Inventory_Gudang Awal","Inventory_Gudang QC","Inventory_Gudang Permak","Inventory_Gudang Retur","Inventory_Gudang Logistik","Inventory_Sample Live","Inventory_Neo Soho Jakarta","Inventory_Bazaar Central Park","Inventory_Bazaar Lippo Mall Puri","Inventory_Puri Indah Mall","Inventory_Shopee - Deli Park Medan","Inventory_Shopee - Ciputra World Surabaya","Inventory_La Vela Tangerang","Inventory_Gaia Pontianak","Inventory_Sun Plaza Medan"
"CLOTHING/TOP/BLOUSE","Kiwa Top Blue",,"M","F24FTN392BUM",,"0.00","pcs","275000.0000",Standard,"2024-06-12",5cad036f-43a9-4529-a509-d472fd393b9e,66e70f29-062c-4bd4-9d0e-bd48ed1480c0,"2435",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Kiwa Top Blue",,"L","F24FTN392BUL",,"0.00","pcs","275000.0000",Standard,"2024-06-12",5cad036f-43a9-4529-a509-d472fd393b9e,90acd394-54d4-4176-bd47-0ee7691d624b,"2435",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Lucretia Top Yellow",,"S","F24FTN391YLS",,"0.00","pcs","255000.0000",Standard,"2024-06-12",6b17a573-303d-4d9f-a043-a0dabd36d56d,edf48603-7aac-4859-b95f-14e412071ed0,"2463",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Lucretia Top Yellow",,"M","F24FTN391YLM",,"0.00","pcs","255000.0000",Standard,"2024-06-12",6b17a573-303d-4d9f-a043-a0dabd36d56d,bd69a8d7-d7f1-4fde-b03b-3f2823f44b90,"2463",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Lucretia Top Yellow",,"L","F24FTN391YLL",,"0.00","pcs","255000.0000",Standard,"2024-06-12",6b17a573-303d-4d9f-a043-a0dabd36d56d,3b386a54-fb47-4b57-b440-dff65cf3a157,"2463",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Lucretia Top Pink",,"S","F24FTN391PIS",,"0.00","pcs","255000.0000",Standard,"2024-06-12",9afa141c-7646-4854-a17b-4fd66da92de9,84bebd54-48ef-47f6-bad9-efde579897ac,"2463",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Lucretia Top Pink",,"M","F24FTN391PIM",,"0.00","pcs","255000.0000",Standard,"2024-06-12",9afa141c-7646-4854-a17b-4fd66da92de9,d2915964-e824-4755-8627-aba70dde17df,"2463",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Lucretia Top Pink",,"L","F24FTN391PIL",,"0.00","pcs","255000.0000",Standard,"2024-06-12",9afa141c-7646-4854-a17b-4fd66da92de9,53e0eb8c-1657-4f82-88f6-f2296601b9a8,"2463",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Beige",,"S","F24FBH183BES",,"0.00","pcs","295000.0000",Standard,"2024-06-12",543e5476-e911-4337-8125-9c170a37c716,16f7fa1e-138d-4ba0-8457-6f48f4f4cfaf,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Beige",,"M","F24FBH183BEM",,"0.00","pcs","295000.0000",Standard,"2024-06-12",543e5476-e911-4337-8125-9c170a37c716,7dff2f11-ea58-4fa9-9e3f-0861b485f424,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Beige",,"L","F24FBH183BEL",,"0.00","pcs","295000.0000",Standard,"2024-06-12",543e5476-e911-4337-8125-9c170a37c716,5c2ba006-3ff2-4f9c-a8d0-26b514a1506f,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Beige",,"XL","F24FBH183BEXL",,"0.00","pcs","295000.0000",Standard,"2024-06-12",543e5476-e911-4337-8125-9c170a37c716,052f8cda-56cf-401d-9a68-16c704d3e056,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Charcoal",,"S","F24FBH183CCS",,"0.00","pcs","295000.0000",Standard,"2024-06-12",5f620bba-4e6d-4e95-a6e3-e4bc10f94f99,bc61585e-ebee-46e8-847b-d059007488fb,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Charcoal",,"M","F24FBH183CCM",,"0.00","pcs","295000.0000",Standard,"2024-06-12",5f620bba-4e6d-4e95-a6e3-e4bc10f94f99,1f58eb56-fa1e-4049-b03f-e16c5ff5a280,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Charcoal",,"L","F24FBH183CCL",,"0.00","pcs","295000.0000",Standard,"2024-06-12",5f620bba-4e6d-4e95-a6e3-e4bc10f94f99,f430fbc9-195c-4824-b848-87018aa7f563,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Charcoal",,"XL","F24FBH183CCXL",,"0.00","pcs","295000.0000",Standard,"2024-06-12",5f620bba-4e6d-4e95-a6e3-e4bc10f94f99,de45e100-ae0f-4a46-9d9f-fa766565d52e,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Black",,"S","F24FBH183BAS",,"0.00","pcs","295000.0000",Standard,"2024-06-12",63b0f196-7b7d-4222-9a96-734394f97a2d,dd3fa3ed-2c29-4495-88cb-a5e86ae465f8,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Black",,"M","F24FBH183BAM",,"0.00","pcs","295000.0000",Standard,"2024-06-12",63b0f196-7b7d-4222-9a96-734394f97a2d,c019f325-290b-43ce-b8d8-df2f0b387db6,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Black",,"L","F24FBH183BAL",,"0.00","pcs","295000.0000",Standard,"2024-06-12",63b0f196-7b7d-4222-9a96-734394f97a2d,32dc0c61-bbcf-49b4-9f43-ba1afbea812f,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/BOTTOM/SKIRT/MINI","Linus Skirt Black",,"XL","F24FBH183BAXL",,"0.00","pcs","295000.0000",Standard,"2024-06-12",63b0f196-7b7d-4222-9a96-734394f97a2d,4e5de00a-150b-48f5-b6be-a2a24dd8ab69,"15033",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/PANTS","Lenorah Set White",,"Default","F24FSQ333WH",,"0.00","pcs","395000.0000",Standard,"2024-06-12",0a09eedd-af4b-4e2f-89db-e3dd65845fe9,20def581-32e3-4094-8c99-dad80ca4f8fb,"8458",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/PANTS","Lenorah Set Choco",,"Default","F24FSQ333CH",,"0.00","pcs","395000.0000",Standard,"2024-06-12",fba38578-de7a-40c2-8918-ff7230100d02,bcc14457-dbdc-4b91-8a65-97356ce2eba6,"8458",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MAXI","Kova Dress Striped",,"Default","F24FDA446ST",,"0.00","pcs","325000.0000",Standard,"2024-06-12",f1c743d2-d7a1-4c1d-8e92-1f8588b621b8,92fdbe9c-a744-46d8-b1f8-41edd51dc368,"802",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/PANTS","Lenorah Set Black",,"Default","F24FSQ333BA",,"0.00","pcs","395000.0000",Standard,"2024-06-12",e45d2caf-279d-4d03-a0d6-7fd39f44c397,0b0edeb4-0b51-463b-a6c2-537a55c0045d,"8458",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/SKIRT","Kazumi Set Black",,"Default","F24FSS332BA",,"0.00","pcs","425000.0000",Standard,"2024-06-12",a568e370-a0ef-4b27-b60d-92b03ce1b161,d0dffe14-46a6-4041-b80e-8a144c8b3a7e,"805",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/SKIRT","Kazumi Set Cream",,"Default","F24FSS332CR",,"0.00","pcs","425000.0000",Standard,"2024-06-12",96644072-99dc-41c8-9a10-c11a3483c0ad,df3cf0a0-6a06-4dc8-9a17-534a96ffda34,"805",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/OUTERWEAR/CARDIGAN","Kania Cardigan Pink",,"Default","F24FOJ335PI",,"0.00","pcs","275000.0000",Standard,"2024-06-12",0ff4f190-a6f3-468a-8297-b4407b67e838,4dbea538-b8bd-414d-9f72-2e5c96309785,"8350",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MAXI","Kova Dress All Black",,"Default","F24FDA446AB",,"0.00","pcs","325000.0000",Standard,"2024-06-12",a7143d91-67cc-49b2-a540-d75fb1743e37,fe441039-3295-4ae5-b0da-b5091c37040b,"802",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MAXI","Kova Dress Black Striped White",,"Default","F24FDA446BS",,"0.00","pcs","325000.0000",Standard,"2024-06-12",6ec29b7a-ce8e-45e6-a2b1-dea3ac281bdb,491b1ded-c040-4a44-9cc3-2b94b42e1851,"802",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/OUTERWEAR/CARDIGAN","Kania Cardigan Broken White",,"Default","F24FOJ335WH",,"0.00","pcs","275000.0000",Standard,"2024-06-12",54a6203a-96c7-413c-9d05-8e04b62f4a18,41ff5631-f6b1-4371-b102-62d8970849b1,"8350",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/OUTERWEAR/CARDIGAN","Kania Cardigan Black",,"Default","F24FOJ335BA",,"0.00","pcs","275000.0000",Standard,"2024-06-12",439ac65b-c3da-449f-bade-b6a09d432196,d8631780-fa85-4c6f-aa60-0c344978c711,"8350",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/OUTERWEAR/CARDIGAN","Kania Cardigan Latte",,"Default","F24FOJ335LA",,"0.00","pcs","275000.0000",Standard,"2024-06-12",f66059dc-0233-4c1c-bb8b-eb7d7dce1a0a,3caf5262-8078-44b4-aa3b-2f23efe612ab,"8350",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/KNIT","Kamari Top Grey",,"Default","C24FTN388GY",,"0.00","pcs","229000.0000",Standard,"2024-06-12",68109524-7de5-4391-a542-51ceab456bc4,1a13e3ba-391d-4286-af38-21d0733990cf,"1803",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/KNIT","Louise Top Navy",,"Default","F24FTN389NV",,"0.00","pcs","275000.0000",Standard,"2024-06-12",49c5a4cd-698a-4a5f-a89b-70b4ed1fdfdf,abf13279-33ea-426e-81f4-453c624820e8,"1123",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/KNIT","Kamari Top Latte",,"Default","C24FTN388LA",,"0.00","pcs","229000.0000",Standard,"2024-06-12",219c1623-149e-4f2a-a39a-a2adcb98ca48,d683f176-32ec-4892-b4f9-2bb61abb314d,"1803",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/KNIT","Louise Top Cream",,"Default","F24FTN389CR",,"0.00","pcs","275000.0000",Standard,"2024-06-12",15efd806-a73a-4ca9-b868-d0e14b6511fa,5a61ce1d-c196-484c-b646-84eea6c380e4,"1123",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/KNIT","Kamari Top Cream",,"Default","C24FTN388CR",,"0.00","pcs","229000.0000",Standard,"2024-06-12",bd3962c7-401e-47f3-8f08-77c37f6b874f,8b73d6b8-c8a8-4fe9-80ec-eff1defc2e03,"1803",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/KNIT","Kamari Top Black",,"Default","C24FTN388BA",,"0.00","pcs","229000.0000",Standard,"2024-06-12",bef2fb4f-7e0b-4fbf-9f60-0ac9a58c73a8,6a32fed0-de53-4968-af4d-2611d06f6b29,"1803",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/PANTS","Lexi Set Taupe",,"Default","K24FSQ002TA",,"0.00","pcs","350000.0000",Standard,"2024-06-06",9bdcd7dd-7ef3-4be2-95f5-100d36c017b1,61b42ded-52af-46e8-93c0-e3ac3354e9d3,"1002",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/ONE SET/PANTS","Lexi Set Cream",,"Default","K24FSQ002CR",,"0.00","pcs","350000.0000",Standard,"2024-06-06",7deb2d0d-3509-4e43-b755-f286fac62939,e2749d40-b26a-4ce4-87d0-e6f5507a5002,"1002",,"SALE","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
